"","Country.Region","Date","Confirmed","Deaths","Recovered","Active"
"12092","Cote d'Ivoire","8/3/2020",0,0,0,0
"12093","Croatia","8/3/2020",12,0,0,12
"12094","Cuba","8/3/2020",0,0,0,0
"12095","Cyprus","8/3/2020",0,0,0,0
"12096","Czechia","8/3/2020",31,0,0,31
"12097","Denmark","8/3/2020",2,0,0,2
"12098","Greenland","8/3/2020",0,0,0,0
"12099","Denmark","8/3/2020",35,0,1,34
"12100","Djibouti","8/3/2020",0,0,0,0
"12101","Dominican Republic","8/3/2020",5,0,0,5
"12102","Ecuador","8/3/2020",14,0,0,14
"12103","Egypt","8/3/2020",49,1,1,47
"12104","El Salvador","8/3/2020",0,0,0,0
"12105","Equatorial Guinea","8/3/2020",0,0,0,0
"12106","Eritrea","8/3/2020",0,0,0,0
"12107","Estonia","8/3/2020",10,0,0,10
"12108","Eswatini","8/3/2020",0,0,0,0
"12109","Ethiopia","8/3/2020",0,0,0,0
"12110","Fiji","8/3/2020",0,0,0,0
"12111","Finland","8/3/2020",23,0,1,22
"12112","France","8/3/2020",5,0,0,5
"12113","France","8/3/2020",0,0,0,0
"12114","France","8/3/2020",0,0,0,0
"12115","France","8/3/2020",0,0,0,0
"12116","France","8/3/2020",0,0,0,0
"12117","France","8/3/2020",0,0,0,0
"12118","France","8/3/2020",3,0,0,3
"12119","France","8/3/2020",0,0,0,0
"12120","France","8/3/2020",2,0,0,2
"12121","France","8/3/2020",1126,19,12,1095
"12122","Gabon","8/3/2020",0,0,0,0
"12123","Gambia","8/3/2020",0,0,0,0
"12124","Georgia","8/3/2020",13,0,0,13
"12125","Germany","8/3/2020",1040,0,18,1022
"12126","Ghana","8/3/2020",0,0,0,0
"12127","Greece","8/3/2020",73,0,0,73
"12128","Guatemala","8/3/2020",0,0,0,0
"12129","Guinea","8/3/2020",0,0,0,0
"12130","Guyana","8/3/2020",0,0,0,0
"12131","Haiti","8/3/2020",0,0,0,0
"12132","Holy See","8/3/2020",1,0,0,1
"12133","Honduras","8/3/2020",0,0,0,0
"12134","Hungary","8/3/2020",7,0,0,7
"12135","Iceland","8/3/2020",50,0,0,50
"12136","India","8/3/2020",39,0,3,36
"12137","Indonesia","8/3/2020",6,0,0,6
"12138","Iran","8/3/2020",6566,194,2134,4238
"12139","Iraq","8/3/2020",60,6,0,54
"12140","Ireland","8/3/2020",19,0,0,19
"12141","Israel","8/3/2020",61,0,2,59
"12142","Italy","8/3/2020",7375,366,622,6387
"12143","Jamaica","8/3/2020",0,0,0,0
"12144","Japan","8/3/2020",499,8,76,415
"12145","Jordan","8/3/2020",1,0,0,1
"12146","Kazakhstan","8/3/2020",0,0,0,0
"12147","Kenya","8/3/2020",0,0,0,0
"12148","South Korea","8/3/2020",7314,50,118,7146
"12149","Kuwait","8/3/2020",64,0,1,63
"12150","Kyrgyzstan","8/3/2020",0,0,0,0
"12151","Latvia","8/3/2020",2,0,0,2
"12152","Lebanon","8/3/2020",32,0,1,31
"12153","Liberia","8/3/2020",0,0,0,0
"12154","Liechtenstein","8/3/2020",1,0,0,1
"12155","Lithuania","8/3/2020",1,0,0,1
"12156","Luxembourg","8/3/2020",3,0,0,3
"12157","Madagascar","8/3/2020",0,0,0,0
"12158","Malaysia","8/3/2020",99,0,24,75
"12159","Maldives","8/3/2020",4,0,0,4
"12160","Malta","8/3/2020",3,0,0,3
"12161","Mauritania","8/3/2020",0,0,0,0
"12162","Mauritius","8/3/2020",0,0,0,0
"12163","Mexico","8/3/2020",7,0,1,6
"12164","Moldova","8/3/2020",1,0,0,1
"12165","Monaco","8/3/2020",1,0,0,1
"12166","Mongolia","8/3/2020",0,0,0,0
"12167","Montenegro","8/3/2020",0,0,0,0
"12168","Morocco","8/3/2020",2,0,0,2
"12169","Namibia","8/3/2020",0,0,0,0
"12170","Nepal","8/3/2020",1,0,1,0
"12171","Netherlands","8/3/2020",0,0,0,0
"12172","Netherlands","8/3/2020",0,0,0,0
"12173","Netherlands","8/3/2020",0,0,0,0
"12174","Netherlands","8/3/2020",265,3,0,262
"12175","New Zealand","8/3/2020",5,0,0,5
"12176","Nicaragua","8/3/2020",0,0,0,0
"12177","Niger","8/3/2020",0,0,0,0
"12178","Nigeria","8/3/2020",1,0,0,1
"12179","North Macedonia","8/3/2020",3,0,0,3
"12180","Norway","8/3/2020",176,0,0,176
"12181","Oman","8/3/2020",16,0,2,14
"12182","Pakistan","8/3/2020",6,0,1,5
"12183","Panama","8/3/2020",0,0,0,0
"12184","Papua New Guinea","8/3/2020",0,0,0,0
"12185","Paraguay","8/3/2020",1,0,0,1
"12186","Peru","8/3/2020",6,0,0,6
"12187","Philippines","8/3/2020",10,1,1,8
"12188","Poland","8/3/2020",11,0,0,11
"12189","Portugal","8/3/2020",30,0,0,30
"12190","Qatar","8/3/2020",15,0,0,15
"12191","Romania","8/3/2020",15,0,3,12
"12192","Russia","8/3/2020",17,0,3,14
"12193","Rwanda","8/3/2020",0,0,0,0
"12194","Saint Lucia","8/3/2020",0,0,0,0
"12195","Saint Vincent and the Grenadines","8/3/2020",0,0,0,0
"12196","San Marino","8/3/2020",36,1,0,35
"12197","Saudi Arabia","8/3/2020",11,0,0,11
"12198","Senegal","8/3/2020",4,0,1,3
"12199","Serbia","8/3/2020",1,0,0,1
"12200","Seychelles","8/3/2020",0,0,0,0
"12201","Singapore","8/3/2020",150,0,78,72
"12202","Slovakia","8/3/2020",3,0,0,3
"12203","Slovenia","8/3/2020",16,0,0,16
"12204","Somalia","8/3/2020",0,0,0,0
"12205","South Africa","8/3/2020",3,0,0,3
"12206","Spain","8/3/2020",673,17,30,626
"12207","Sri Lanka","8/3/2020",1,0,1,0
"12208","Sudan","8/3/2020",0,0,0,0
"12209","Suriname","8/3/2020",0,0,0,0
"12210","Sweden","8/3/2020",203,0,0,203
"12211","Switzerland","8/3/2020",337,2,3,332
"12212","Taiwan*","8/3/2020",45,1,13,31
"12213","Tanzania","8/3/2020",0,0,0,0
"12214","Thailand","8/3/2020",50,1,31,18
"12215","Togo","8/3/2020",1,0,0,1
"12216","Trinidad and Tobago","8/3/2020",0,0,0,0
"12217","Tunisia","8/3/2020",2,0,0,2
"12218","Turkey","8/3/2020",0,0,0,0
"12219","Uganda","8/3/2020",0,0,0,0
"12220","Ukraine","8/3/2020",1,0,0,1
"12221","United Arab Emirates","8/3/2020",45,0,7,38
"12222","United Kingdom","8/3/2020",0,0,0,0
"12223","United Kingdom","8/3/2020",0,0,0,0
"12224","United Kingdom","8/3/2020",0,0,0,0
"12225","United Kingdom","8/3/2020",1,0,0,1
"12226","United Kingdom","8/3/2020",0,0,0,0
"12227","United Kingdom","8/3/2020",0,0,0,0
"12228","United Kingdom","8/3/2020",482,2,18,462
"12229","Uruguay","8/3/2020",0,0,0,0
"12230","US","8/3/2020",451,21,7,423
"12231","Uzbekistan","8/3/2020",0,0,0,0
"12232","Venezuela","8/3/2020",0,0,0,0
"12233","Vietnam","8/3/2020",30,0,16,14
"12234","Zambia","8/3/2020",0,0,0,0
"12235","Zimbabwe","8/3/2020",0,0,0,0
"12236","Dominica","8/3/2020",0,0,0,0
"12237","Grenada","8/3/2020",0,0,0,0
"12238","Mozambique","8/3/2020",0,0,0,0
"12239","Syria","8/3/2020",0,0,0,0
"12240","Timor-Leste","8/3/2020",0,0,0,0
"12241","Belize","8/3/2020",0,0,0,0
"12242","Laos","8/3/2020",0,0,0,0
"12243","Libya","8/3/2020",0,0,0,0
"12244","West Bank and Gaza","8/3/2020",16,0,0,16
"12245","Guinea-Bissau","8/3/2020",0,0,0,0
"12246","Mali","8/3/2020",0,0,0,0
"12247","Saint Kitts and Nevis","8/3/2020",0,0,0,0
"12248","Canada","8/3/2020",0,0,0,0
"12249","Canada","8/3/2020",0,0,0,0
"12250","Kosovo","8/3/2020",0,0,0,0
"12251","Burma","8/3/2020",0,0,0,0
"12252","United Kingdom","8/3/2020",0,0,0,0
"12253","United Kingdom","8/3/2020",0,0,0,0
"12254","United Kingdom","8/3/2020",0,0,0,0
"12255","Botswana","8/3/2020",0,0,0,0
"12256","Burundi","8/3/2020",0,0,0,0
"12257","Sierra Leone","8/3/2020",0,0,0,0
"12258","Malawi","8/3/2020",0,0,0,0
"12259","United Kingdom","8/3/2020",0,0,0,0
"12260","France","8/3/2020",0,0,0,0
"12261","South Sudan","8/3/2020",0,0,0,0
"12262","Western Sahara","8/3/2020",0,0,0,0
"12263","Sao Tome and Principe","8/3/2020",0,0,0,0
"12264","Yemen","8/3/2020",0,0,0,0
"12265","Comoros","8/3/2020",0,0,0,0
"12266","Tajikistan","8/3/2020",0,0,0,0
"12267","Lesotho","8/3/2020",0,0,0,0
"12268","Afghanistan","9/3/2020",4,0,0,4
"12269","Albania","9/3/2020",2,0,0,2
"12270","Algeria","9/3/2020",20,0,0,20
"12271","Andorra","9/3/2020",1,0,0,1
"12272","Angola","9/3/2020",0,0,0,0
"12273","Antigua and Barbuda","9/3/2020",0,0,0,0
"12274","Argentina","9/3/2020",12,1,0,11
"12275","Armenia","9/3/2020",1,0,0,1
"12276","Australia","9/3/2020",0,0,0,0
"12277","Australia","9/3/2020",48,2,4,42
"12278","Australia","9/3/2020",0,0,0,0
"12279","Australia","9/3/2020",15,0,8,7
"12280","Australia","9/3/2020",7,0,2,5
"12281","Australia","9/3/2020",2,0,0,2
"12282","Australia","9/3/2020",15,0,7,8
"12283","Australia","9/3/2020",4,1,0,3
"12284","Austria","9/3/2020",131,0,2,129
"12285","Azerbaijan","9/3/2020",9,0,0,9
"12286","Bahamas","9/3/2020",0,0,0,0
"12287","Bahrain","9/3/2020",95,0,14,81
"12288","Bangladesh","9/3/2020",3,0,0,3
"12289","Barbados","9/3/2020",0,0,0,0
"12290","Belarus","9/3/2020",6,0,1,5
"12291","Belgium","9/3/2020",239,0,1,238
"12292","Benin","9/3/2020",0,0,0,0
"12293","Bhutan","9/3/2020",1,0,0,1
"12294","Bolivia","9/3/2020",0,0,0,0
"12295","Bosnia and Herzegovina","9/3/2020",3,0,0,3
"12296","Brazil","9/3/2020",25,0,0,25
"12297","Brunei","9/3/2020",1,0,0,1
"12298","Bulgaria","9/3/2020",4,0,0,4
"12299","Burkina Faso","9/3/2020",0,0,0,0
"12300","Cabo Verde","9/3/2020",0,0,0,0
"12301","Cambodia","9/3/2020",2,0,1,1
"12302","Cameroon","9/3/2020",2,0,0,2
"12303","Canada","9/3/2020",7,0,0,7
"12304","Canada","9/3/2020",32,1,0,31
"12305","Canada","9/3/2020",0,0,0,0
"12306","Canada","9/3/2020",0,0,0,0
"12307","Canada","9/3/2020",0,0,0,0
"12308","Canada","9/3/2020",0,0,0,0
"12309","Canada","9/3/2020",34,0,0,34
"12310","Canada","9/3/2020",0,0,0,0
"12311","Canada","9/3/2020",4,0,0,4
"12312","Canada","9/3/2020",0,0,0,0
"12313","Central African Republic","9/3/2020",0,0,0,0
"12314","Chad","9/3/2020",0,0,0,0
"12315","Chile","9/3/2020",20,0,0,20
"12316","China","9/3/2020",990,6,984,0
"12317","China","9/3/2020",428,8,315,105
"12318","China","9/3/2020",576,6,542,28
"12319","China","9/3/2020",296,1,295,0
"12320","China","9/3/2020",124,2,88,34
"12321","China","9/3/2020",1352,8,1260,84
"12322","China","9/3/2020",252,2,230,20
"12323","China","9/3/2020",146,2,123,21
"12324","China","9/3/2020",168,6,159,3
"12325","China","9/3/2020",318,6,0,312
"12326","China","9/3/2020",481,13,430,38
"12327","China","9/3/2020",1272,22,0,1250
"12328","China","9/3/2020",115,3,59,53
"12329","China","9/3/2020",67743,3008,46488,18247
"12330","China","9/3/2020",1018,4,979,35
"12331","China","9/3/2020",75,1,70,4
"12332","China","9/3/2020",631,0,621,10
"12333","China","9/3/2020",935,1,923,11
"12334","China","9/3/2020",93,1,91,1
"12335","China","9/3/2020",125,1,109,15
"12336","China","9/3/2020",10,0,10,0
"12337","China","9/3/2020",75,0,71,4
"12338","China","9/3/2020",18,0,18,0
"12339","China","9/3/2020",245,1,227,17
"12340","China","9/3/2020",758,6,700,52
"12341","China","9/3/2020",342,3,315,24
"12342","China","9/3/2020",133,0,127,6
"12343","China","9/3/2020",539,3,466,70
"12344","China","9/3/2020",136,3,130,3
"12345","China","9/3/2020",1,0,1,0
"12346","China","9/3/2020",76,3,73,0
"12347","China","9/3/2020",174,2,170,2
"12348","China","9/3/2020",1215,1,1176,38
"12349","Colombia","9/3/2020",1,0,0,1
"12350","Congo (Brazzaville)","9/3/2020",0,0,0,0
"12351","Congo (Kinshasa)","9/3/2020",0,0,0,0
"12352","Costa Rica","9/3/2020",9,0,0,9
"12353","Cote d'Ivoire","9/3/2020",0,0,0,0
"12354","Croatia","9/3/2020",12,0,0,12
"12355","Cuba","9/3/2020",0,0,0,0
"12356","Cyprus","9/3/2020",2,0,0,2
"12357","Czechia","9/3/2020",31,0,0,31
"12358","Denmark","9/3/2020",2,0,0,2
"12359","Greenland","9/3/2020",0,0,0,0
"12360","Denmark","9/3/2020",90,0,1,89
"12361","Djibouti","9/3/2020",0,0,0,0
"12362","Dominican Republic","9/3/2020",5,0,0,5
"12363","Ecuador","9/3/2020",15,0,0,15
"12364","Egypt","9/3/2020",55,1,1,53
"12365","El Salvador","9/3/2020",0,0,0,0
"12366","Equatorial Guinea","9/3/2020",0,0,0,0
"12367","Eritrea","9/3/2020",0,0,0,0
"12368","Estonia","9/3/2020",10,0,0,10
"12369","Eswatini","9/3/2020",0,0,0,0
"12370","Ethiopia","9/3/2020",0,0,0,0
"12371","Fiji","9/3/2020",0,0,0,0
"12372","Finland","9/3/2020",30,0,1,29
"12373","France","9/3/2020",5,0,0,5
"12374","France","9/3/2020",0,0,0,0
"12375","France","9/3/2020",0,0,0,0
"12376","France","9/3/2020",0,0,0,0
"12377","France","9/3/2020",0,0,0,0
"12378","France","9/3/2020",0,0,0,0
"12379","France","9/3/2020",1,0,0,1
"12380","France","9/3/2020",2,0,0,2
"12381","France","9/3/2020",2,0,0,2
"12382","France","9/3/2020",1209,19,12,1178
"12383","Gabon","9/3/2020",0,0,0,0
"12384","Gambia","9/3/2020",0,0,0,0
"12385","Georgia","9/3/2020",15,0,0,15
"12386","Germany","9/3/2020",1176,2,18,1156
"12387","Ghana","9/3/2020",0,0,0,0
"12388","Greece","9/3/2020",73,0,0,73
"12389","Guatemala","9/3/2020",0,0,0,0
"12390","Guinea","9/3/2020",0,0,0,0
"12391","Guyana","9/3/2020",0,0,0,0
"12392","Haiti","9/3/2020",0,0,0,0
"12393","Holy See","9/3/2020",1,0,0,1
"12394","Honduras","9/3/2020",0,0,0,0
"12395","Hungary","9/3/2020",9,0,0,9
"12396","Iceland","9/3/2020",58,0,0,58
"12397","India","9/3/2020",43,0,3,40
"12398","Indonesia","9/3/2020",19,0,0,19
"12399","Iran","9/3/2020",7161,237,2394,4530
"12400","Iraq","9/3/2020",60,6,3,51
"12401","Ireland","9/3/2020",21,0,0,21
"12402","Israel","9/3/2020",61,0,2,59
"12403","Italy","9/3/2020",9172,463,724,7985
"12404","Jamaica","9/3/2020",0,0,0,0
"12405","Japan","9/3/2020",527,10,76,441
"12406","Jordan","9/3/2020",1,0,0,1
"12407","Kazakhstan","9/3/2020",0,0,0,0
"12408","Kenya","9/3/2020",0,0,0,0
"12409","South Korea","9/3/2020",7478,53,118,7307
"12410","Kuwait","9/3/2020",64,0,1,63
"12411","Kyrgyzstan","9/3/2020",0,0,0,0
"12412","Latvia","9/3/2020",6,0,0,6
"12413","Lebanon","9/3/2020",32,0,1,31
"12414","Liberia","9/3/2020",0,0,0,0
"12415","Liechtenstein","9/3/2020",1,0,0,1
"12416","Lithuania","9/3/2020",1,0,0,1
"12417","Luxembourg","9/3/2020",3,0,0,3
"12418","Madagascar","9/3/2020",0,0,0,0
"12419","Malaysia","9/3/2020",117,0,24,93
"12420","Maldives","9/3/2020",4,0,0,4
"12421","Malta","9/3/2020",3,0,0,3
"12422","Mauritania","9/3/2020",0,0,0,0
"12423","Mauritius","9/3/2020",0,0,0,0
"12424","Mexico","9/3/2020",7,0,1,6
"12425","Moldova","9/3/2020",1,0,0,1
"12426","Monaco","9/3/2020",1,0,0,1
"12427","Mongolia","9/3/2020",0,0,0,0
"12428","Montenegro","9/3/2020",0,0,0,0
"12429","Morocco","9/3/2020",2,0,0,2
"12430","Namibia","9/3/2020",0,0,0,0
"12431","Nepal","9/3/2020",1,0,1,0
"12432","Netherlands","9/3/2020",0,0,0,0
"12433","Netherlands","9/3/2020",0,0,0,0
"12434","Netherlands","9/3/2020",0,0,0,0
"12435","Netherlands","9/3/2020",321,3,0,318
"12436","New Zealand","9/3/2020",5,0,0,5
"12437","Nicaragua","9/3/2020",0,0,0,0
"12438","Niger","9/3/2020",0,0,0,0
"12439","Nigeria","9/3/2020",2,0,0,2
"12440","North Macedonia","9/3/2020",3,0,0,3
"12441","Norway","9/3/2020",205,0,1,204
"12442","Oman","9/3/2020",16,0,2,14
"12443","Pakistan","9/3/2020",16,0,1,15
"12444","Panama","9/3/2020",0,0,0,0
"12445","Papua New Guinea","9/3/2020",0,0,0,0
"12446","Paraguay","9/3/2020",1,0,0,1
"12447","Peru","9/3/2020",7,0,0,7
"12448","Philippines","9/3/2020",20,1,1,18
"12449","Poland","9/3/2020",16,0,0,16
"12450","Portugal","9/3/2020",30,0,0,30
"12451","Qatar","9/3/2020",18,0,0,18
"12452","Romania","9/3/2020",15,0,3,12
"12453","Russia","9/3/2020",17,0,3,14
"12454","Rwanda","9/3/2020",0,0,0,0
"12455","Saint Lucia","9/3/2020",0,0,0,0
"12456","Saint Vincent and the Grenadines","9/3/2020",0,0,0,0
"12457","San Marino","9/3/2020",36,1,0,35
"12458","Saudi Arabia","9/3/2020",15,0,0,15
"12459","Senegal","9/3/2020",4,0,1,3
"12460","Serbia","9/3/2020",1,0,0,1
"12461","Seychelles","9/3/2020",0,0,0,0
"12462","Singapore","9/3/2020",150,0,78,72
"12463","Slovakia","9/3/2020",3,0,0,3
"12464","Slovenia","9/3/2020",16,0,0,16
"12465","Somalia","9/3/2020",0,0,0,0
"12466","South Africa","9/3/2020",3,0,0,3
"12467","Spain","9/3/2020",1073,28,32,1013
"12468","Sri Lanka","9/3/2020",1,0,1,0
"12469","Sudan","9/3/2020",0,0,0,0
"12470","Suriname","9/3/2020",0,0,0,0
"12471","Sweden","9/3/2020",248,0,0,248
"12472","Switzerland","9/3/2020",374,2,3,369
"12473","Taiwan*","9/3/2020",45,1,15,29
"12474","Tanzania","9/3/2020",0,0,0,0
"12475","Thailand","9/3/2020",50,1,31,18
"12476","Togo","9/3/2020",1,0,0,1
"12477","Trinidad and Tobago","9/3/2020",0,0,0,0
"12478","Tunisia","9/3/2020",2,0,0,2
"12479","Turkey","9/3/2020",0,0,0,0
"12480","Uganda","9/3/2020",0,0,0,0
"12481","Ukraine","9/3/2020",1,0,0,1
"12482","United Arab Emirates","9/3/2020",45,0,7,38
"12483","United Kingdom","9/3/2020",0,0,0,0
"12484","United Kingdom","9/3/2020",0,0,0,0
"12485","United Kingdom","9/3/2020",0,0,0,0
"12486","United Kingdom","9/3/2020",1,0,0,1
"12487","United Kingdom","9/3/2020",0,0,0,0
"12488","United Kingdom","9/3/2020",0,0,0,0
"12489","United Kingdom","9/3/2020",629,3,18,608
"12490","Uruguay","9/3/2020",0,0,0,0
"12491","US","9/3/2020",519,22,7,490
"12492","Uzbekistan","9/3/2020",0,0,0,0
"12493","Venezuela","9/3/2020",0,0,0,0
"12494","Vietnam","9/3/2020",30,0,16,14
"12495","Zambia","9/3/2020",0,0,0,0
"12496","Zimbabwe","9/3/2020",0,0,0,0
"12497","Dominica","9/3/2020",0,0,0,0
"12498","Grenada","9/3/2020",0,0,0,0
"12499","Mozambique","9/3/2020",0,0,0,0
"12500","Syria","9/3/2020",0,0,0,0
"12501","Timor-Leste","9/3/2020",0,0,0,0
"12502","Belize","9/3/2020",0,0,0,0
"12503","Laos","9/3/2020",0,0,0,0
"12504","Libya","9/3/2020",0,0,0,0
"12505","West Bank and Gaza","9/3/2020",19,0,0,19
"12506","Guinea-Bissau","9/3/2020",0,0,0,0
"12507","Mali","9/3/2020",0,0,0,0
"12508","Saint Kitts and Nevis","9/3/2020",0,0,0,0
"12509","Canada","9/3/2020",0,0,0,0
"12510","Canada","9/3/2020",0,0,0,0
"12511","Kosovo","9/3/2020",0,0,0,0
"12512","Burma","9/3/2020",0,0,0,0
"12513","United Kingdom","9/3/2020",0,0,0,0
"12514","United Kingdom","9/3/2020",0,0,0,0
"12515","United Kingdom","9/3/2020",0,0,0,0
"12516","Botswana","9/3/2020",0,0,0,0
"12517","Burundi","9/3/2020",0,0,0,0
"12518","Sierra Leone","9/3/2020",0,0,0,0
"12519","Malawi","9/3/2020",0,0,0,0
"12520","United Kingdom","9/3/2020",0,0,0,0
"12521","France","9/3/2020",0,0,0,0
"12522","South Sudan","9/3/2020",0,0,0,0
"12523","Western Sahara","9/3/2020",0,0,0,0
"12524","Sao Tome and Principe","9/3/2020",0,0,0,0
"12525","Yemen","9/3/2020",0,0,0,0
"12526","Comoros","9/3/2020",0,0,0,0
"12527","Tajikistan","9/3/2020",0,0,0,0
"12528","Lesotho","9/3/2020",0,0,0,0
"12529","Afghanistan","10/3/2020",5,0,0,5
"12530","Albania","10/3/2020",10,0,0,10
"12531","Algeria","10/3/2020",20,0,0,20
"12532","Andorra","10/3/2020",1,0,0,1
"12533","Angola","10/3/2020",0,0,0,0
"12534","Antigua and Barbuda","10/3/2020",0,0,0,0
"12535","Argentina","10/3/2020",17,1,0,16
"12536","Armenia","10/3/2020",1,0,0,1
"12537","Australia","10/3/2020",0,0,0,0
"12538","Australia","10/3/2020",55,2,4,49
"12539","Australia","10/3/2020",1,0,0,1
"12540","Australia","10/3/2020",18,0,8,10
"12541","Australia","10/3/2020",7,0,2,5
"12542","Australia","10/3/2020",2,0,0,2
"12543","Australia","10/3/2020",18,0,7,11
"12544","Australia","10/3/2020",6,1,0,5
"12545","Austria","10/3/2020",182,0,4,178
"12546","Azerbaijan","10/3/2020",11,0,0,11
"12547","Bahamas","10/3/2020",0,0,0,0
"12548","Bahrain","10/3/2020",110,0,22,88
"12549","Bangladesh","10/3/2020",3,0,0,3
"12550","Barbados","10/3/2020",0,0,0,0
"12551","Belarus","10/3/2020",9,0,3,6
"12552","Belgium","10/3/2020",267,0,1,266
"12553","Benin","10/3/2020",0,0,0,0
"12554","Bhutan","10/3/2020",1,0,0,1
"12555","Bolivia","10/3/2020",0,0,0,0
"12556","Bosnia and Herzegovina","10/3/2020",5,0,0,5
"12557","Brazil","10/3/2020",31,0,0,31
"12558","Brunei","10/3/2020",1,0,0,1
"12559","Bulgaria","10/3/2020",4,0,0,4
"12560","Burkina Faso","10/3/2020",1,0,0,1
"12561","Cabo Verde","10/3/2020",0,0,0,0
"12562","Cambodia","10/3/2020",2,0,1,1
"12563","Cameroon","10/3/2020",2,0,0,2
"12564","Canada","10/3/2020",7,0,0,7
"12565","Canada","10/3/2020",32,1,0,31
"12566","Canada","10/3/2020",0,0,0,0
"12567","Canada","10/3/2020",0,0,0,0
"12568","Canada","10/3/2020",0,0,0,0
"12569","Canada","10/3/2020",0,0,0,0
"12570","Canada","10/3/2020",36,0,0,36
"12571","Canada","10/3/2020",0,0,0,0
"12572","Canada","10/3/2020",4,0,0,4
"12573","Canada","10/3/2020",0,0,0,0
"12574","Central African Republic","10/3/2020",0,0,0,0
"12575","Chad","10/3/2020",0,0,0,0
"12576","Chile","10/3/2020",25,0,0,25
"12577","China","10/3/2020",990,6,984,0
"12578","China","10/3/2020",429,8,320,101
"12579","China","10/3/2020",576,6,547,23
"12580","China","10/3/2020",296,1,295,0
"12581","China","10/3/2020",125,2,88,35
"12582","China","10/3/2020",1353,8,1274,71
"12583","China","10/3/2020",252,2,234,16
"12584","China","10/3/2020",146,2,129,15
"12585","China","10/3/2020",168,6,159,3
"12586","China","10/3/2020",318,6,0,312
"12587","China","10/3/2020",481,13,434,34
"12588","China","10/3/2020",1272,22,0,1250
"12589","China","10/3/2020",120,3,65,52
"12590","China","10/3/2020",67760,3024,47743,16993
"12591","China","10/3/2020",1018,4,990,24
"12592","China","10/3/2020",75,1,70,4
"12593","China","10/3/2020",631,0,627,4
"12594","China","10/3/2020",935,1,927,7
"12595","China","10/3/2020",93,1,91,1
"12596","China","10/3/2020",125,1,111,13
"12597","China","10/3/2020",10,0,10,0
"12598","China","10/3/2020",75,0,71,4
"12599","China","10/3/2020",18,0,18,0
"12600","China","10/3/2020",245,1,227,17
"12601","China","10/3/2020",758,6,719,33
"12602","China","10/3/2020",344,3,319,22
"12603","China","10/3/2020",133,0,131,2
"12604","China","10/3/2020",539,3,478,58
"12605","China","10/3/2020",136,3,131,2
"12606","China","10/3/2020",1,0,1,0
"12607","China","10/3/2020",76,3,73,0
"12608","China","10/3/2020",174,2,170,2
"12609","China","10/3/2020",1215,1,1191,23
"12610","Colombia","10/3/2020",3,0,0,3
"12611","Congo (Brazzaville)","10/3/2020",0,0,0,0
"12612","Congo (Kinshasa)","10/3/2020",0,0,0,0
"12613","Costa Rica","10/3/2020",9,0,0,9
"12614","Cote d'Ivoire","10/3/2020",0,0,0,0
"12615","Croatia","10/3/2020",14,0,0,14
"12616","Cuba","10/3/2020",0,0,0,0
"12617","Cyprus","10/3/2020",3,0,0,3
"12618","Czechia","10/3/2020",41,0,0,41
"12619","Denmark","10/3/2020",2,0,0,2
"12620","Greenland","10/3/2020",0,0,0,0
"12621","Denmark","10/3/2020",262,0,1,261
"12622","Djibouti","10/3/2020",0,0,0,0
"12623","Dominican Republic","10/3/2020",5,0,0,5
"12624","Ecuador","10/3/2020",15,0,0,15
"12625","Egypt","10/3/2020",59,1,1,57
"12626","El Salvador","10/3/2020",0,0,0,0
"12627","Equatorial Guinea","10/3/2020",0,0,0,0
"12628","Eritrea","10/3/2020",0,0,0,0
"12629","Estonia","10/3/2020",12,0,0,12
"12630","Eswatini","10/3/2020",0,0,0,0
"12631","Ethiopia","10/3/2020",0,0,0,0
"12632","Fiji","10/3/2020",0,0,0,0
"12633","Finland","10/3/2020",40,0,1,39
"12634","France","10/3/2020",5,0,0,5
"12635","France","10/3/2020",0,0,0,0
"12636","France","10/3/2020",0,0,0,0
"12637","France","10/3/2020",0,0,0,0
"12638","France","10/3/2020",0,0,0,0
"12639","France","10/3/2020",0,0,0,0
"12640","France","10/3/2020",1,0,0,1
"12641","France","10/3/2020",2,0,0,2
"12642","France","10/3/2020",2,0,0,2
"12643","France","10/3/2020",1784,33,12,1739
"12644","Gabon","10/3/2020",0,0,0,0
"12645","Gambia","10/3/2020",0,0,0,0
"12646","Georgia","10/3/2020",15,0,0,15
"12647","Germany","10/3/2020",1457,2,18,1437
"12648","Ghana","10/3/2020",0,0,0,0
"12649","Greece","10/3/2020",89,0,0,89
"12650","Guatemala","10/3/2020",0,0,0,0
"12651","Guinea","10/3/2020",0,0,0,0
"12652","Guyana","10/3/2020",0,0,0,0
"12653","Haiti","10/3/2020",0,0,0,0
"12654","Holy See","10/3/2020",1,0,0,1
"12655","Honduras","10/3/2020",0,0,0,0
"12656","Hungary","10/3/2020",9,0,0,9
"12657","Iceland","10/3/2020",69,0,1,68
"12658","India","10/3/2020",56,0,4,52
"12659","Indonesia","10/3/2020",27,0,2,25
"12660","Iran","10/3/2020",8042,291,2731,5020
"12661","Iraq","10/3/2020",71,7,3,61
"12662","Ireland","10/3/2020",34,0,0,34
"12663","Israel","10/3/2020",75,0,4,71
"12664","Italy","10/3/2020",10149,631,724,8794
"12665","Jamaica","10/3/2020",0,0,0,0
"12666","Japan","10/3/2020",585,13,101,471
"12667","Jordan","10/3/2020",1,0,0,1
"12668","Kazakhstan","10/3/2020",0,0,0,0
